time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452450000	4.57569	18.8389	4.9527	-2.48843	0.460552	radar	1.47748	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.39632	18.707	4.92319	-2.46868	0.457631	lidar	1.11401	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.21175	18.5652	4.8899	-2.45582	0.43599	radar	1.37619	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.08377	18.4088	4.81984	-2.41889	0.455014	lidar	2.1274	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.90229	18.2359	4.87476	-2.37764	0.499206	radar	7.13712	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65107	18.0954	4.94397	-2.38395	0.461495	lidar	2.62034	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48587	17.9446	4.89244	-2.3724	0.43663	radar	3.39617	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26212	17.7781	4.94436	-2.36691	0.416477	lidar	1.16668	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.08468	17.5942	4.97973	-2.33481	0.442744	radar	2.41778	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90389	17.4766	4.9454	-2.33557	0.417459	lidar	6.11689	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.76353	17.2599	4.97645	-2.28252	0.472197	radar	3.20413	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.58877	17.0746	4.98822	-2.26495	0.46501	lidar	0.0833762	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42359	16.9081	4.93914	-2.26298	0.424607	radar	2.06392	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25877	16.7358	4.93332	-2.25035	0.41488	lidar	0.51041	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08449	16.5405	4.93355	-2.24322	0.388228	radar	5.01213	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.93073	16.3104	4.9655	-2.21453	0.398139	lidar	2.27468	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77241	16.1342	4.93288	-2.21202	0.367936	radar	1.06951	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56821	15.9662	4.96234	-2.22257	0.333829	lidar	1.7552	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.44307	15.7352	4.99965	-2.17875	0.379653	radar	2.06143	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.27143	15.5181	5.03819	-2.16805	0.369293	lidar	0.86116	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.11517	15.3252	5.02969	-2.16246	0.350496	radar	0.968178	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.90546	15.1083	5.10096	-2.16934	0.320839	lidar	2.54775	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.757262	14.9271	5.05345	-2.17103	0.289065	radar	2.41076	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.652491	14.7119	5.02664	-2.14171	0.306673	lidar	0.460908	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.541843	14.4709	5.05806	-2.10322	0.344502	radar	1.78727	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.368755	14.2497	5.10094	-2.10294	0.324157	lidar	0.932995	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.251057	13.9983	5.16533	-2.06355	0.369128	radar	3.25166	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.231547	13.7487	5.10211	-2.00199	0.420352	lidar	3.55677	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.130437	13.5064	5.13502	-1.97215	0.438977	radar	1.05916	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0356331	13.2771	5.17992	-1.9791	0.403775	lidar	1.54026	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.153687	13.0582	5.14761	-1.97564	0.375514	radar	1.0451	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.162864	12.8305	5.07268	-1.9217	0.419298	lidar	3.26174	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.282262	12.605	5.04555	-1.92485	0.379371	radar	3.57193	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.401325	12.3693	5.06659	-1.92048	0.361281	lidar	0.365428	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.526663	12.1605	5.03876	-1.92956	0.321897	radar	3.82644	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.605537	11.9401	5.01656	-1.91274	0.323322	lidar	0.53141	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.73243	11.7123	5.02013	-1.92065	0.289338	radar	2.8037	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.925912	11.47	5.09329	-1.95285	0.231756	lidar	4.13423	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.03373	11.244	5.05424	-1.95913	0.196361	radar	2.8998	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.20892	11.0174	5.09587	-1.98525	0.153121	lidar	2.1999	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.28735	10.7716	5.12236	-1.95692	0.189897	radar	1.34202	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.41553	10.5185	5.16084	-1.95905	0.17589	lidar	0.914722	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.50072	10.2567	5.20091	-1.93519	0.203157	radar	1.50742	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.60042	10.0457	5.17018	-1.93303	0.194207	lidar	1.92775	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.69025	9.81545	5.1476	-1.92754	0.185313	radar	0.498304	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.76611	9.59423	5.11659	-1.91559	0.18879	lidar	0.802974	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.87378	9.34322	5.16104	-1.90847	0.194162	radar	2.56583	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.95387	9.05227	5.21229	-1.89083	0.202826	lidar	4.14158	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.04163	8.82854	5.17063	-1.89277	0.180013	radar	1.79009	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.13751	8.57677	5.18769	-1.88937	0.173212	lidar	0.161942	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.26448	8.32381	5.22314	-1.90038	0.148609	radar	2.86635	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.31294	8.08907	5.18653	-1.87962	0.164703	lidar	0.760642	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.37865	7.87458	5.13357	-1.87269	0.159875	radar	5.4858	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49108	7.62389	5.16358	-1.87964	0.14203	lidar	0.695166	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.65485	7.38986	5.17253	-1.92258	0.0646187	radar	5.65783	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.75833	7.13421	5.19736	-1.92404	0.0589299	lidar	0.358354	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.82021	6.89874	5.18135	-1.90463	0.0870002	radar	1.65233	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.8646	6.68841	5.11375	-1.88793	0.101385	lidar	2.54903	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.93265	6.46437	5.05827	-1.89265	0.0719933	radar	4.14366	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.98767	6.22705	5.03861	-1.87945	0.0830054	lidar	0.41892	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.10405	5.98056	5.07775	-1.88893	0.0702574	radar	3.29569	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.1852	5.70778	5.11797	-1.88292	0.0729122	lidar	1.63974	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.29469	5.46099	5.12407	-1.90331	0.0275653	radar	2.22832	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.39029	5.20065	5.15529	-1.90477	0.0243143	lidar	0.576702	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.45759	4.9545	5.15387	-1.8913	0.0461631	radar	0.249263	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.5701	4.67873	5.21606	-1.89767	0.0368009	lidar	2.17103	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.67938	4.42672	5.22672	-1.91764	-0.00693735	radar	2.22377	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.81073	4.15784	5.28796	-1.93096	-0.0204297	lidar	2.65702	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89151	3.91667	5.27724	-1.92012	0.00508945	radar	1.17864	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96474	3.68255	5.24645	-1.91561	0.00899551	lidar	0.633865	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.0678	3.47493	5.1984	-1.93458	-0.0283598	radar	4.1286	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15898	3.23021	5.20003	-1.93526	-0.0275432	lidar	0.0090715	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27417	2.97691	5.22826	-1.95043	-0.0543087	radar	0.766896	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36329	2.70441	5.26355	-1.94636	-0.0460202	lidar	1.34095	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45017	2.45462	5.26392	-1.9409	-0.0313504	radar	0.19669	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55408	2.19113	5.29635	-1.94226	-0.0297587	lidar	0.690708	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66445	1.95931	5.28688	-1.96774	-0.0850414	radar	4.00213	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.77904	1.688	5.33599	-1.97076	-0.0812683	lidar	1.63996	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.90285	1.4398	5.35747	-1.98827	-0.10863	radar	0.572316	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96338	1.20326	5.31013	-1.98124	-0.0980094	lidar	4.85911	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05975	0.983732	5.26603	-1.98395	-0.091372	radar	1.09204	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12171	0.749118	5.22547	-1.9773	-0.0816034	lidar	3.9675	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21446	0.458195	5.29722	-1.97204	-0.0752128	radar	5.24941	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28982	0.216496	5.27516	-1.96809	-0.0678927	lidar	1.5234	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39942	-0.0189087	5.25849	-1.96507	-0.0440604	radar	5.85862	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47086	-0.258977	5.23576	-1.95923	-0.0361435	lidar	1.62649	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.592	-0.44511	5.17173	-1.98334	-0.070135	radar	3.92169	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.72934	-0.632177	5.12109	-2.0086	-0.0982641	lidar	2.82433	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.84426	-0.858797	5.13926	-2.03018	-0.139937	radar	5.39058	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.93914	-1.12508	5.17888	-2.02201	-0.119769	lidar	1.36614	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02733	-1.39139	5.21235	-2.01212	-0.0999164	radar	2.77187	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16603	-1.59922	5.18994	-2.03264	-0.11987	lidar	1.10089	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.31002	-1.83251	5.24429	-2.06434	-0.17702	radar	4.13712	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41559	-2.08113	5.25822	-2.06203	-0.162642	lidar	0.502482	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56742	-2.28447	5.23183	-2.0848	-0.17921	radar	3.04835	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.7169	-2.49387	5.21976	-2.10513	-0.193881	lidar	0.464651	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.87317	-2.70569	5.22259	-2.12746	-0.212714	radar	1.113	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96472	-2.97351	5.25572	-2.10912	-0.17498	lidar	2.53474	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.09372	-3.19777	5.23985	-2.11238	-0.162989	radar	0.255802	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.2185	-3.39454	5.19986	-2.1248	-0.169869	lidar	1.378	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.36444	-3.64088	5.2353	-2.12802	-0.161252	radar	4.46652	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.52427	-3.78252	5.15025	-2.16653	-0.202482	lidar	4.83657	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.66919	-3.9911	5.15327	-2.17941	-0.208791	radar	0.464643	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.82313	-4.21874	5.17706	-2.18662	-0.20399	lidar	0.499434	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.9742	-4.43657	5.18342	-2.19418	-0.199487	radar	0.392662	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13489	-4.67368	5.22047	-2.19864	-0.191499	lidar	1.23598	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27395	-4.87932	5.16562	-2.19651	-0.165331	radar	2.5477	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40619	-5.0989	5.16555	-2.19467	-0.152502	lidar	0.289219	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55247	-5.26962	5.08843	-2.20625	-0.149824	radar	4.06619	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.7438	-5.46721	5.1072	-2.22942	-0.169299	lidar	1.70005	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.9024	-5.66523	5.09448	-2.23769	-0.166599	radar	0.359329	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.06007	-5.85187	5.08063	-2.24982	-0.171632	lidar	0.166113	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19848	-6.01256	4.99639	-2.25763	-0.16495	radar	6.45024	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.37952	-6.11653	4.91879	-2.30158	-0.211174	lidar	5.1174	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.55439	-6.29949	4.92278	-2.31486	-0.213799	radar	0.884927	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.69447	-6.50754	4.93171	-2.30694	-0.190265	lidar	0.480517	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.91659	-6.666	4.97444	-2.34646	-0.231871	radar	6.90365	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1204	-6.82835	4.9823	-2.37267	-0.250034	lidar	0.614545	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3052	-6.98993	4.98985	-2.39151	-0.259744	radar	1.0442	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5342	-7.16742	5.03436	-2.41684	-0.27428	lidar	3.49447	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7402	-7.30876	5.03445	-2.4452	-0.293663	radar	1.91519	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9857	-7.46779	5.07668	-2.47707	-0.314202	lidar	3.47956	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1752	-7.608	5.03999	-2.49411	-0.315636	radar	1.26066	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3248	-7.76405	4.99896	-2.49116	-0.293256	lidar	3.225	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.521	-7.89091	4.9687	-2.51318	-0.302598	radar	1.84375	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7024	-7.996	4.91844	-2.53698	-0.314514	lidar	3.18494	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8974	-8.10906	4.85237	-2.55988	-0.323479	radar	1.9713	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1134	-8.19948	4.83327	-2.59585	-0.348406	lidar	0.763351	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3386	-8.32652	4.89718	-2.61585	-0.350244	radar	2.60023	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5429	-8.40722	4.86083	-2.64721	-0.368188	lidar	1.90835	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7507	-8.49247	4.8027	-2.67687	-0.384408	radar	1.80094	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.027	-8.58053	4.85497	-2.71966	-0.412031	lidar	3.95679	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2746	-8.67997	4.90593	-2.74391	-0.413634	radar	2.72873	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4965	-8.7267	4.87471	-2.78294	-0.437004	lidar	1.90455	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7158	-8.76538	4.80214	-2.82637	-0.469692	radar	3.78501	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9404	-8.87777	4.81734	-2.83097	-0.446175	lidar	0.921542	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1894	-8.96959	4.89232	-2.84208	-0.424539	radar	2.92978	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4112	-9.08258	4.89609	-2.84132	-0.397707	lidar	0.694813	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6408	-9.15307	4.88097	-2.86144	-0.399786	radar	0.261551	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9253	-9.14982	4.91546	-2.9217	-0.447649	lidar	1.95139	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1825	-9.22364	4.94786	-2.93582	-0.435832	radar	4.54952	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4445	-9.34058	4.99162	-2.92941	-0.400567	lidar	5.4068	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6889	-9.36875	4.95295	-2.96561	-0.428025	radar	2.0255	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.945	-9.45465	4.97836	-2.96812	-0.40458	lidar	2.16802	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1973	-9.46263	4.96133	-3.00814	-0.433463	radar	2.2949	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4491	-9.45662	4.96256	-3.04719	-0.454301	lidar	0.493594	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6697	-9.45403	4.91099	-3.08128	-0.474069	radar	5.18234	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9514	-9.44036	4.95474	-3.12065	-0.491489	lidar	1.44429	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2025	-9.50114	4.97907	3.16955	-0.447106	radar	7.90941	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4621	-9.52011	4.99354	-3.13014	-0.439743	lidar	0.514101	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.72	-9.50864	4.99046	3.12098	-0.456973	radar	1.69852	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9746	-9.4765	4.99843	3.08683	-0.470121	lidar	0.184097	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2196	-9.43711	4.97902	3.04771	-0.496149	radar	0.707163	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4238	-9.48296	4.91644	3.05744	-0.457337	lidar	2.37429	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6604	-9.47005	4.91796	3.04417	-0.440177	radar	1.68868	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9085	-9.46252	4.91995	3.03069	-0.43009	lidar	0.271841	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1391	-9.42402	4.91423	3.00899	-0.425965	radar	3.95535	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3838	-9.30498	4.93473	2.95007	-0.469587	lidar	2.97891	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.618	-9.22743	4.91767	2.90758	-0.500985	radar	1.12987	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8683	-9.10527	4.95102	2.85515	-0.531946	lidar	1.27794	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1055	-9.00397	4.96345	2.81712	-0.543563	radar	4.93576	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.284	-9.12948	4.8169	2.87778	-0.44719	lidar	14.9922	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.523	-9.08688	4.82365	2.86867	-0.427721	radar	1.54278	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7437	-8.99222	4.82191	2.83499	-0.441959	lidar	0.710031	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9854	-8.91065	4.83594	2.80859	-0.449828	radar	2.4156	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1824	-8.84228	4.79262	2.78961	-0.446967	lidar	1.40642	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4156	-8.75332	4.7989	2.7625	-0.457591	radar	1.89313	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.61	-8.72772	4.73196	2.76505	-0.430193	lidar	1.98442	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8024	-8.58076	4.70128	2.70018	-0.503309	radar	6.6367	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0055	-8.50576	4.676	2.68596	-0.491436	lidar	0.309455	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2151	-8.39727	4.68879	2.66646	-0.476815	radar	1.93883	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4447	-8.30217	4.70617	2.65143	-0.466341	lidar	1.14816	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6367	-8.18333	4.68677	2.61922	-0.483415	radar	0.964957	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8691	-7.9493	4.79955	2.55317	-0.527489	lidar	5.58869	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.06	-7.79825	4.78625	2.50474	-0.573454	radar	3.53897	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2857	-7.62466	4.847	2.47089	-0.577194	lidar	2.17218	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4854	-7.48622	4.8603	2.46252	-0.53604	radar	1.7559	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6521	-7.34117	4.83064	2.43566	-0.537201	lidar	0.67574	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
